profileUrl,First Name,timestamp,postUrl,imgUrl,type,postContent,Themes,Subthemes,Content Format,Created/Cultivated/Curated,First Name (from First Name),Last Name (from First Name),Company (from First Name),Industry (from First Name),Title (from First Name),likeCount,commentCount,repostCount,postDate,commentContent,commentUrl,sharedPostUrl,action,Action Type,viewCount,postTimestamp,Date of Post,Weekday,Day of the Week,Time of Post,videoUrl,sharedJobUrl,articleTitle,articleSubtitle,articleReadingDuration,articleCoverUrl,eventUrl,eventTitle,3/23-4/23?,Thought Leadership?,Total Engagements,Post vs Engagements,Hour of Post,Month of Post,4/23-5/23
https://www.linkedin.com/in/rev-sellappan-98514094/,https://www.linkedin.com/in/rev-sellappan-98514094/,2024-05-29 10:33,https://www.linkedin.com/feed/update/urn:li:activity:7198802289115992064,https://media.licdn.com/dms/image/D4E05AQHw2-tlsyH9Ew/videocover-high/0/1716326470903?e=1717599600&v=beta&t=jvYY_Utr2eHeDeZee2zOr76nA2AOV7DAU0v1PXNfqsk,Video (LinkedIn Source),"As we envision the future of gene editing, St. Jude is committed to investing in top-tier technologies to better understand the molecular processes of rearranging the genome in translational studies. The St. Jude Cryo-Electron Microscopy (Cryo-EM) Center in the Department of Structural Biology enables researchers to visualize intricate biological macromolecules with unprecedented detail and clarity.   It is staffed by expert scientists who provide extensive support and training to investigators at all levels and over the complete workflow for single-particle cryo-EM, from sample preparation to data collection, image processing, 3D reconstruction and modeling. 

Liz Kellogg, PhD, and her team are now utilizing a state-of-the-art microscope that is equipped with a “cold FEG” as an electron source, a SelectrisX energy filter and a Falcon 4i camera. These technologies will primarily be used for Cryo-Electron Tomography (cryo-ET), which seeks to understand the inner workings of cells by visualizing intricate biological structures with advanced image processing. 

“Having access to one of the best microscopes in the country enables our lab to gain deeper insights into the architecture and organization of genomes” says Kellogg. 

This is just the beginning for the Kellogg lab as they seek to understand the molecular processes capable of rearranging the genome and potentially harnessing these processes in translational studies.","Innovation,Digital Transformation",,video,,Rev,Sellapan,St. Jude ,Healthcare Providers,"VP, Analytics",302,4,28,1w,,,,Rev Sellappan likes this,Likes,,2024-05-21 17:50,5/21/2024,Tuesday,Tuesday,5:50 PM,blob:https://www.linkedin.com/fc4c6b87-5d05-4c33-bd94-003bccbbe5bb,,,,,,,,,,334,Engagement,5pm-6pm,May 2024,checked
https://www.linkedin.com/in/deborahkerr/,https://www.linkedin.com/in/deborahkerr/,2024-05-29 10:48,https://www.linkedin.com/feed/update/urn:li:activity:7198872069026066433,https://media.licdn.com/dms/image/D4D05AQH_J_i0Fqmb9A/videocover-low/0/1716279493679?e=1717599600&v=beta&t=GmTRam6oiTgcDOb7pDga5udjbwCtSavg5svcY4yY2lY,Video (LinkedIn Source),"Ahead of today’s Investor Day, AstraZeneca has just announced a bold ambition to deliver $80bn in Total Revenue by 2030, up from around $45bn in 2023. I am confident that we have the right strategy, people and governance in place to deliver on this ambition. 

With significant growth across our existing oncology, biopharmaceuticals and rare disease portfolios, and our exciting pipeline expected to launch 20 new medicines for patients by 2030, we are entering a new era of growth. And, with our continued investment in disruptive innovation, we are committed to delivering sustained growth post 2030. I am also proud that we continue to decouple carbon emissions from revenue growth. 

Since beginning my role as Chair just over a year ago, I have continued to be inspired by the passion and creativity of our employees that have made this ambition possible – from our scientists to our commercial, operations, and enabling units teams across the globe – who are united by our values and purpose - to push the boundaries of science to deliver life changing medicines. 

#AZN #WhatScienceCanDo",Innovation,,"video,company branded asset",,Deborah,Kerr,Warburg,Private Equity,Co-Head of Value Creation,608,6,9,1w,,,,Deborah Kerr likes this,Likes,,2024-05-21 22:27,5/21/2024,Tuesday,Tuesday,10:27 PM,,,,,,,,,,,623,Engagement,10pm-11pm,May 2024,checked
https://www.linkedin.com/in/carrgreg/,https://www.linkedin.com/in/carrgreg/,2024-05-29 09:48,https://www.linkedin.com/feed/update/urn:li:activity:7199040538967257088,https://media.licdn.com/dms/image/D5622AQEZdJBHYcE2dA/feedshare-shrink_800/0/1716313772079?e=1720051200&v=beta&t=izhKXF2PDIntofccElj28j0Ob-dbeiabAclb-hxrd8g,Image,"Usually when I'm hiking with a fascinating person, I'm going to a large open space preserve with many miles of trails. This time I met Omar Tawakol at Cuesta Park in Mountain View, which looks small on the map. But because it has a section of rustic trails, you still feel like you are getting away from the 'burbs. The conversation with Omar also helped transport us, as he laid out the opportunity in front of Rembrand (hint: it's massive). The company uses AI to insert brands into video. This used to be called product placement, and was a cumbersome process that limited the market. Rembrand's biggest challenge is to remove this friction and unshackle the TAM. It's a reminder that businesses that scale often need to focus on removing friction for their customers.

Can Rembrand and Omar do it? Well, if you know Omar, former Founder/CEO of BlueKai (acquired by Oracle) and Voicea (acquired by Cisco), you know he's a strong leader, and you know he has a plan. I'm betting on Omar!","Innovation,AI/Machine Learning",genAi,Personal/Public Pictures,,Greg,Carr,Pepsico,Consumer & Industrial Products,Head of Innovation for Pepsico Data & Analytics,108,9,0,1w,,,,Greg Carr likes this,Likes,,2024-05-22 09:36,5/22/2024,Wednesday,Wednesday,9:36 AM,,,,,,,,,,,117,Engagement,9am-10am,May 2024,checked
https://www.linkedin.com/in/jordansheila/,https://www.linkedin.com/in/jordansheila/,2024-05-29 09:43,https://www.linkedin.com/feed/update/urn:li:activity:7199128268942254080,,Text,Fantastic news and a great example of how we're using #genAI to transform the way we work and innovate! #Futureshapers,"AI/Machine Learning,Innovation",genAi,post,Created,Sheila,Jordan,Honeywell,Consumer & Industrial Products,"Senior Vice President, Chief Digital Technology Officer at Honeywell",248,4,1,6d,,,https://www.linkedin.com/feed/update/urn:li:activity:7199091895006830592/,Post,Post,,2024-05-22 15:25,5/22/2024,Wednesday,Wednesday,3:25 PM,,,,,,,,,,,253,Post,3pm-4pm,May 2024,checked
https://www.linkedin.com/in/margaretlozovatskymd/,https://www.linkedin.com/in/margaretlozovatskymd/,2024-05-29 10:17,https://www.linkedin.com/feed/update/urn:li:activity:7199120060496457728,,Article,"Today marks a career highlight for me. 

For the last 130 years, modern anatomic pathology has relied on the ability of a human to look at something under a microscope and understand what they’re seeing. Getting AI to help with this has been hard, in part because of the gigantic amount of information in a typical pathology slide, which could contain a billion pixels. I’m honored to have sponsored a research team at Providence, Microsoft and the University of Washington who published a major breakthrough today in the journal Nature. They cracked the computational challenge of modeling whole pathology slides using an adaptation of Microsoft’s LongNet, which allows for long-context modeling. This allowed the team to develop a ‘whole-slide’ foundation model for digital pathology, pretrained on 1.3 billion pathology images. This new model is able to discern between different types of cancer, and even determine which mutations are present in a cancer, just by ‘looking’ at a slide.

This foundation model is called Prov-GigaPath, and we’re making it open access for researchers. 

The medical community finally has an AI tool that’ll help that human with a microscope ‘see’ things they didn’t realize were there.

I’m hugely proud of this work and grateful for the opportunity to support it.

#AI #medicalresearch #foundationmodel #pathology #science #breakthrough","Innovation,Research & Development,AI/Machine Learning",genAi,survey/study/report,,Margaret,Lozovatsky,American Medical Association,Healthcare Providers,Vice President of Digital Health Innovations,702,58,37,6d,,,https://www.nature.com/articles/s41586-024-07441-w,"Margaret Lozovatsky, MD, FAMIA likes this",Likes,,2024-05-22 14:52,5/22/2024,Wednesday,Wednesday,2:52 PM,,,,,,,,,,,797,Engagement,2pm-3pm,May 2024,checked
https://www.linkedin.com/in/ingrid-gerbino-md-facp-0b17b938/,https://www.linkedin.com/in/ingrid-gerbino-md-facp-0b17b938/,2024-05-29 10:36,https://www.linkedin.com/feed/update/urn:li:activity:7199174754367397890,https://media.licdn.com/dms/image/D4E10AQHpFlXtAAnUQw/image-shrink_800/0/1715871603911?e=1717599600&v=beta&t=7wXo3l-Yegk27krAbEQelcXpDikhC5iYU2vzIcJ8cCk,Image,"I’m thrilled to share that Children's Hospital of Philadelphia will be collaborating with Sidra Medicine, a specialty healthcare organization for women, children and young people in Qatar, to establish Qatar’s first-ever pediatric bone marrow transplant (BMT) program. The program will treat patients with various blood diseases and cancers, as well as patients with primary immune deficiencies, metabolic diseases, and certain genetic and autoimmune disorders. CHOP and Sidra Medicine will also explore potential collaborations on clinical research in cell and gene therapies. 

Learn more: http://ms.spr.ly/6040YkBBm.",Innovation,,Personal/Public Pictures,,Ingrid,Gerbino,Virginia Mason Franciscan Health,Healthcare Providers,Chief Innovation Officer,234,6,11,1w,,,,"Ingrid Gerbino, MD FACP likes this",Likes,,2024-05-22 18:30,5/22/2024,Wednesday,Wednesday,6:30 PM,,,,,,,,,,,251,Engagement,6pm-7pm,May 2024,checked
https://www.linkedin.com/in/harikodakalla/,https://www.linkedin.com/in/harikodakalla/,2024-05-28 10:38,https://www.linkedin.com/feed/update/urn:li:activity:7199413354812067840,https://media.licdn.com/dms/image/D5622AQE15zaT6_Ps7w/feedshare-shrink_800/0/1716393585996?e=1720051200&v=beta&t=XFH2raeGG5Fj5RrmwgXdNvBPK0wPpFK1KXlLbH5LxdA,Image,"Thank you, Informatica team, for inviting me to speak at the keynote #informaticaworld2024 this week! I had the opportunity to share the stage with an exceptional host, Richard Ganley (SVP Global partners, Informatica ), and an equally dynamic group of leaders: Jennifer Nacy ( Global IT VP Data, Automation& AI, Jacob Engineering), Parminder Singh( Enterprise Architect, BMC) and Richard Leaton ( Deputy CDO & Data Advisor, Deloitte) a great conversation discussing their Journey of AI adoption.
It was a truly enriching experience to share my team's journey and gain unique insights from the panelists about AI adoption. Each organization's approach to navigating the challenges and uncovering value for its customers and stakeholders was truly inspiring.
It is a unique and humbling experience to be part of the conversation.","AI/Machine Learning,Innovation",,Personal/Public Pictures,,Hari,Kodakalla,Frost Bank,Banking,Head of Data & Analytics,100,6,0,5d,,,,Hari Kodakalla liked Yousuf Begg’s comment on this,Liked a comment,,2024-05-23 10:18,5/23/2024,Thursday,Thursday,10:18 AM,,,,,,,,,,,106,Engagement,10am-11am,May 2024,checked
https://www.linkedin.com/in/sandercohan/,https://www.linkedin.com/in/sandercohan/,2024-05-29 11:03,https://www.linkedin.com/feed/update/urn:li:activity:7199353867824754688,https://media.licdn.com/dms/image/D4E05AQGLyKCzjcgSiw/videocover-high/0/1716389771452?e=1717603200&v=beta&t=HkMxI7sOXtj33kyoRMXcePckWrqT70t-eMhsMq4MYvo,Video (LinkedIn Source),"Maintaining vegetation on Enel solar farms is a big job unless you have a robot groundskeeper. 🤖 

These all-electric autonomous Renu Robotics mowers help maintain our Blue Jay solar land in Texas using solar power generated from the same site cutting carbon emissions from traditional mowing equipment - bringing efficiency and sustainability together.
 
The robots can work on tailored and optimum schedules and return autonomously to their recharge pod, so our operations team can spend our time on what is important: generating clean energy. Watch them in action. 👇",Innovation,,video,,Sander,Cohan,National Grid,Utilities,"Head, Innovation",129,6,7,1w,,,,Sander Cohan celebrates this,Celebrates,,2024-05-23 06:21,5/23/2024,Thursday,Thursday,6:21 AM,blob:https://www.linkedin.com/bc7a69da-ac1d-438d-8bff-9169d948ea83,,,,,,,,,,142,Engagement,6am-7am,May 2024,checked
https://www.linkedin.com/in/manish-raole-1757b774/,https://www.linkedin.com/in/manish-raole-1757b774/,2024-05-29 09:58,https://www.linkedin.com/feed/update/urn:li:activity:7199382558705426433,https://media.licdn.com/dms/image/D5622AQEZzc5sneFlPg/feedshare-shrink_800/0/1716446202260?e=1720051200&v=beta&t=kyfu-NMy94C_aHEnbzV_e95ApT9BuiooGhY16QobCr8,Image,"Happy to announce publication of ""Enhancing Energy Efficiency in Smart Cities Through Robust Deep Learning Frameworks"". Prof.Pritee Parwekar
Nishant Anand Prof. (Dr.) Vikram Bali #deeplearning #machinelearning #artificialintelligence #datascience #ai #python #coding #programming #technology #computerscience #iot #technology #tech #ai #internetofthings #engineering","Innovation,Research & Development",,survey/study/report,,Manish,Raole,Centene,Healthcare Payers,"Delivery Head - GenAI, AI/ML, Predictive Analytics, Intelligent Automation, BPM, DevOps, Cloud Native Applications",65,4,0,6d,,,,Manish Raole likes this,Likes,,2024-05-23 08:16,5/23/2024,Thursday,Thursday,8:16 AM,,,,,,,,,,checked,69,Engagement,8am-9am,May 2024,checked
https://www.linkedin.com/in/awaghray/,https://www.linkedin.com/in/awaghray/,2024-05-29 11:04,https://www.linkedin.com/feed/update/urn:li:activity:7199392381966667776,,Article,🚌⚡ Good to see #Oakland taking the lead! An entire fleet of school buses with bidirectional charging that allows them to put power back onto the #grid. #EVs,Innovation,,news article,,Ajay,Waghray,PG&E,Utilities,Executive Vice President & Chief Information Officer at Pacific Gas and Electric Company,18,0,0,1w,,,https://sprou.tt/13sB2NOSBsb,Ajay Waghray likes this,Likes,,2024-05-23 08:55,5/23/2024,Thursday,Thursday,8:55 AM,,,,,,,,,,,18,Engagement,8am-9am,May 2024,checked
https://www.linkedin.com/in/sandercohan/,https://www.linkedin.com/in/sandercohan/,2024-05-29 11:03,https://www.linkedin.com/feed/update/urn:li:activity:7199457640706383872,,Article,"What do you think about having an AI judge review startups along with human judges in the inaugural ClimaTech Great Global Innovation Challenge? We have posted information on how we are doing this, including the AI prompt, and you can share feedback through the form on this page: https://lnkd.in/ezVnvGiG 

While AI will play a role, our human judges will make the final decisions, ensuring a balanced and fair evaluation process. We're committed to learning from this experience and sharing our insights. Please reach out to me if you are interested in helping with the competition in any way.

Research has demonstrated that ""Data-driven initiatives have been shown to help VC firms reduce gender bias and make better, fairer investment decisions"" (https://lnkd.in/ecfqqgj3). Additionally, ""Machine learning models have already been proven to outperform human investors in deal screening"" (https://lnkd.in/exicBiTR), helping to identify high-potential startups more effectively. By incorporating AI into our evaluation process, we aim to support an objective selection of startups.

As a reminder, applications are due on May 26th. Daniela G., MIT Climate and Energy Prize, #Innovation #AI #Startups #ClimateTech #GlobalChallenge #TechForGood #Sustainability #Climatechlive #MITCEP #MIT #AIJudge #Pitch","AI/Machine Learning,Innovation,Data and Analytics",genAi,survey/study/report,,Sander,Cohan,National Grid,Utilities,"Head, Innovation",31,6,9,1w,,,https://climateandenergystartups.org/startups/explanation-consent-clause,Sander Cohan likes this,Likes,,2024-05-23 13:14,5/23/2024,Thursday,Thursday,1:14 PM,,,,,,,,,,checked,46,Engagement,1pm-2pm,May 2024,checked
https://www.linkedin.com/in/ray-anderson/,https://www.linkedin.com/in/ray-anderson/,2024-05-29 10:34,https://www.linkedin.com/feed/update/urn:li:activity:7199448799398748162,https://media.licdn.com/dms/image/D4D10AQH2OdlZ2qsq2w/ads-video-thumbnail_720_1280/0/1716479583588?e=1717599600&v=beta&t=WwiVbRPekBySA9iTeRNmCN8w-a9IPmze9kSP2LMbIks,Video (LinkedIn Source),"🎙️ Step into the future of healthcare with Ankura healthcare strategy expert Michelle Mader, MBA, MHA and Ray Anderson, PhD, MBA, Chief Strategy Officer of Trinity Health on our latest podcast episode! 

Discover how 🏥 Trinity Health is rewriting the rules of patient care across 27 markets with their bold strategies and innovative solutions. 

From nationwide electronic health record adoption to tackling the nursing shortage head-on, they're not just talking change; they're leading it. 

Listen now and learn how balancing national reach with local impact is the secret sauce to transforming healthcare at scale. https://ankura.co/4dKgM0g

🎧 Listen on Apple: https://ankura.co/4dJR4sD
🎧 Access on Spotify: https://ankura.co/4dFmO27

#Ankura #Trinityhealth #healthsystempredictions #healthsystemstrategies #healthcare #InnovationInHealthcare","Innovation,Digital Transformation",,"podcast,company branded asset,video",,Ray,Anderson,Trinity Health Corporation,Healthcare Providers,Executive Vice President and Chief Strategy Officer,19,0,4,5d,,,,"Ray Anderson, PhD, MBA likes this",Likes,,2024-05-23 12:39,5/23/2024,Thursday,Thursday,12:39 PM,,,,,,,,,,,23,Engagement,12pm-1pm,May 2024,checked
https://www.linkedin.com/in/sandercohan/,https://www.linkedin.com/in/sandercohan/,2024-05-29 11:03,https://www.linkedin.com/feed/update/urn:li:activity:7199573679263936512,,Article,"Electric school buses are revolutionizing student transportation, enhancing safety and well-being while cutting operational costs for school districts. National Grid offers  support in navigating the transition to electric fleets, aiding in planning EV bus deployments and providing rebates for EV charging infrastructure. 

Getting started is the hardest part, so please feel free to reach out if you have any questions!

#ElectricVehicles #Sustainability #SchoolTransportation #evcharging","Innovation,Product Development",,"video,company branded asset",,Sander,Cohan,National Grid,Utilities,"Head, Innovation",43,0,1,5d,,,https://www.youtube.com/watch?v=Kau65fndILY,Sander Cohan celebrates this,Celebrates,,2024-05-23 20:55,5/23/2024,Thursday,Thursday,8:55 PM,,,,,,,,,,,44,Engagement,8pm-9pm,May 2024,checked
